Adsorbent,Pyrolysis temperature ,Pyrolysis time,C,H,O,N,(O+N)/C,Ash,H/C,O/C,N/C,Surface area,Pore volume,Average pore size,Pollutant,Adsorption time,Initial concentration,Solution pH,RPM,Volume,Adsorbent dosage,Adsorption temperature,Ion concentration,Humic acid,Wastewater type,Adsorption type,Final concentration,Capacity
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.125,30,Lake water,Single,27.07612158,19.4925228
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.000,31,Lake water,Single,27.72213406,15.1857729
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.025,32,Lake water,Single,27.54886335,16.34091101
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.050,33,Lake water,Single,27.5264862,16.49009198
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.075,34,Lake water,Single,27.34257628,17.71615814
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.100,35,Lake water,Single,27.20304727,18.6463515
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.125,36,Lake water,Single,27.07845711,19.4769526
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,25,0.000,0,Secondary effluent,Single,27.26034232,18.26438455
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,25,0.025,0,Secondary effluent,Single,27.44677829,17.02147807
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,25,0.050,0,Secondary effluent,Single,27.4057383,17.29507799
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,25,0.075,0,Secondary effluent,Single,27.20025818,18.66494549
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,25,0.100,0,Secondary effluent,Single,27.24537398,18.36417349
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,25,0.125,0,Secondary effluent,Single,27.64151571,15.7232286
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,25,0.000,0,Secondary effluent,Single,27.1065213,19.28985802
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,25,0.025,0,Secondary effluent,Single,27.24263391,18.38244058
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,25,0.050,0,Secondary effluent,Single,27.4399184,17.06721067
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,25,0.075,0,Secondary effluent,Single,27.25030812,18.3312792
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,25,0.100,0,Secondary effluent,Single,27.36114648,17.59235683
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,25,0.125,0,Secondary effluent,Single,27.29832312,18.01117921
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,25,0.000,0,Secondary effluent,Single,26.90050027,20.66333153
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,25,0.025,0,Secondary effluent,Single,27.04644562,19.69036252
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,25,0.050,0,Secondary effluent,Single,27.29300975,18.04660166
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,25,0.075,0,Secondary effluent,Single,27.37442693,17.50382046
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,25,0.100,0,Secondary effluent,Single,27.38215108,17.45232613
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,25,0.125,0,Secondary effluent,Single,27.59289124,16.04739171
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0.000,0,Secondary effluent,Single,27.16192742,18.92048384
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0.025,0,Secondary effluent,Single,27.5019093,16.653938
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0.050,0,Secondary effluent,Single,27.53420382,16.43864119
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0.075,0,Secondary effluent,Single,27.37644095,17.49039366
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0.100,0,Secondary effluent,Single,27.53927686,16.40482093
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0.125,0,Secondary effluent,Single,27.71870601,15.20862662
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0.000,0,Secondary effluent,Single,27.05954678,19.60302144
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0.025,0,Secondary effluent,Single,27.44272386,17.04850761
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0.050,0,Secondary effluent,Single,27.62397795,15.84014697
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0.075,0,Secondary effluent,Single,27.58746587,16.08356083
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0.100,0,Secondary effluent,Single,27.59691776,16.02054824
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0.125,0,Secondary effluent,Single,27.37421761,17.5052159
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0.000,0,Secondary effluent,Single,27.02816189,19.81225409
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0.025,0,Secondary effluent,Single,27.51594066,16.56039561
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0.050,0,Secondary effluent,Single,27.54037001,16.3975333
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0.075,0,Secondary effluent,Single,27.50765031,16.61566462
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0.100,0,Secondary effluent,Single,27.60768621,15.94875858
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0.125,0,Secondary effluent,Single,27.5816143,16.12257134
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.000,0,Secondary effluent,Single,27.08501091,19.43326057
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.025,0,Secondary effluent,Single,27.70087716,15.32748561
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.050,0,Secondary effluent,Single,27.57921413,16.13857247
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.075,0,Secondary effluent,Single,27.30277238,17.9815175
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.100,0,Secondary effluent,Single,27.43499702,17.10001985
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.125,0,Secondary effluent,Single,27.6717563,15.52162466
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.000,0,Secondary effluent,Single,27.08951776,19.40321492
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.025,0,Secondary effluent,Single,27.51254019,16.58306542
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.050,0,Secondary effluent,Single,27.63757095,15.74952702
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.075,0,Secondary effluent,Single,27.55472117,16.30185883
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.100,0,Secondary effluent,Single,27.43160151,17.12265661
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.125,0,Secondary effluent,Single,27.4210002,17.19333201
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.000,0,Secondary effluent,Single,26.97296686,20.18022094
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.025,0,Secondary effluent,Single,27.27175233,18.18831779
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.050,0,Secondary effluent,Single,27.60478666,15.96808891
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.075,0,Secondary effluent,Single,27.51512403,16.56583978
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.100,0,Secondary effluent,Single,27.44482239,17.03451743
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.125,0,Secondary effluent,Single,27.65577694,15.62815373
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,15,0.000,0,Lake water,Single,27.69891243,15.34058377
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,25,0.000,0,Lake water,Single,27.80963103,14.60245983
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,35,0.000,0,Lake water,Single,27.62071214,15.86191907
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,15,0.000,0,Lake water,Single,27.56884604,16.20769305
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,25,0.000,0,Lake water,Single,27.62055083,15.86299447
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,35,0.000,0,Lake water,Single,27.62253239,15.84978407
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,15,0.000,0,Lake water,Single,27.78528518,14.76476548
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,25,0.000,0,Lake water,Single,27.69847435,15.34350432
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,35,0.000,0,Lake water,Single,27.65037186,15.66418759
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,15,0.000,0,Lake water,Single,27.82577985,14.49480101
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0.000,0,Lake water,Single,27.86628511,14.22476591
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,35,0.000,0,Lake water,Single,27.70840691,15.2772873
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,15,0.000,0,Lake water,Single,27.56448598,16.23676012
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0.000,0,Lake water,Single,27.73416359,15.10557605
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,35,0.000,0,Lake water,Single,27.69825635,15.34495767
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,15,0.000,0,Lake water,Single,27.83144766,14.45701563
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0.000,0,Lake water,Single,27.7702055,14.86529667
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,35,0.000,0,Lake water,Single,27.65779795,15.61468035
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,15,0.000,0,Lake water,Single,27.77876631,14.80822459
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.000,0,Lake water,Single,27.72134065,15.19106237
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,35,0.000,0,Lake water,Single,27.60186103,15.9875931
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,15,0.000,0,Lake water,Single,27.59491473,16.03390182
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.000,0,Lake water,Single,27.85176672,14.32155521
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,35,0.000,0,Lake water,Single,27.73994711,15.0670193
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,15,0.000,0,Lake water,Single,27.78568345,14.76211034
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.000,0,Lake water,Single,27.72213406,15.1857729
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,35,0.000,0,Lake water,Single,27.63231822,15.78454518
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,15,0.000,0,Secondary effluent,Single,27.41392631,17.24049124
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,25,0.000,0,Secondary effluent,Single,27.27320276,18.17864826
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,35,0.000,0,Secondary effluent,Single,27.54198769,16.38674872
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,15,0.000,0,Secondary effluent,Single,27.53315702,16.44561987
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,25,0.000,0,Secondary effluent,Single,27.26178892,18.25474052
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,35,0.000,0,Secondary effluent,Single,27.21560961,18.56260257
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,15,0.000,0,Secondary effluent,Single,27.43366517,17.10889887
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,25,0.000,0,Secondary effluent,Single,27.3257643,17.82823797
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NPX,1440,30,7,160,0.05,0.15,35,0.000,0,Secondary effluent,Single,27.2235978,18.50934797
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,15,0.000,0,Secondary effluent,Single,27.1993732,18.67084533
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0.000,0,Secondary effluent,Single,27.06363891,19.57574057
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,35,0.000,0,Secondary effluent,Single,26.99691426,20.02057158
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,15,0.000,0,Secondary effluent,Single,27.23893001,18.40713328
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0.000,0,Secondary effluent,Single,27.0613977,19.590682
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,35,0.000,0,Secondary effluent,Single,26.99369834,20.04201107
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,15,0.000,0,Secondary effluent,Single,27.27673548,18.15509679
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0.000,0,Secondary effluent,Single,27.29594965,18.02700231
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,35,0.000,0,Secondary effluent,Single,27.17840938,18.81060415
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,15,0.000,0,Secondary effluent,Single,27.00948713,19.93675244
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.000,0,Secondary effluent,Single,26.83954529,21.06969809
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,35,0.000,0,Secondary effluent,Single,26.63943443,22.40377048
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,15,0.000,0,Secondary effluent,Single,27.01369002,19.90873317
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.000,0,Secondary effluent,Single,26.92556742,20.4962172
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,35,0.000,0,Secondary effluent,Single,26.82105529,21.19296471
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,15,0.000,0,Secondary effluent,Single,27.08994885,19.400341
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0.000,0,Secondary effluent,Single,26.81622421,21.22517196
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,35,0.000,0,Secondary effluent,Single,26.81079993,21.2613338
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0,0.026755853,7.4,0.04,0.023,0,655.4,0.456,8.5,NXP,0,30,7,160,0.05,0.15,25,0,0,Lake water,Single,30,0
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0,0.026755853,7.4,0.04,0.023,0,655.4,0.456,8.5,NXP,30,30,7,160,0.05,0.15,25,0,0,Lake water,Single,0.329067844,197.8062144
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0,0.026755853,7.4,0.04,0.023,0,655.4,0.456,8.5,NXP,60,30,7,160,0.05,0.15,25,0,0,Lake water,Single,7.470164925,150.1989005
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0,0.026755853,7.4,0.04,0.023,0,655.4,0.456,8.5,NXP,120,30,7,160,0.05,0.15,25,0,0,Lake water,Single,4.872607573,167.5159495
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0,0.026755853,7.4,0.04,0.023,0,655.4,0.456,8.5,NXP,240,30,7,160,0.05,0.15,25,0,0,Lake water,Single,7.559188204,149.605412
